url,product_name,quantity,packaging,brands,categories_en,labels_en,stores,countries_en,ingredients_text,serving_size,main_category_en,image_url,energy_100g,fat_100g,saturated-fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,fruits-vegetables-nuts_100g
http://world-en.openfoodfacts.org/product/7622400883033/milka-luflee,Milka Luflée,100 g,"05 PP,stück,?","Milka,Mondelez","Sugary snacks,Chocolates,de:Milchschokolade",,Netto,Germany,"Zucker, Kakaobutter, _Magermilchpulver_, Kakaomasse, Süßmolkenpulver (aus _Milch_), _Butterreinfett_, _Haselnüsse_, Emulgatoren (_Sojalecithin_, E476), Aroma",25 g,Sugary snacks,http://en.openfoodfacts.org/images/products/762/240/088/3033/front.7.400.jpg,2235.0,30.0,17.5,58.0,57.0,1.8,6.5,0.43,0.169291339,
http://world-en.openfoodfacts.org/product/7640101092547/bio-huttenkase-nature-zuger-frischkase,Bio-Hüttenkäse Nature,200 g,"Kunststoff,06 PS,kunststoff",züger frischkäse,"Dairies,Cheeses,Cream cheeses","Organic,EU Organic,de:EG-Öko-Verordnung,AT-BIO-902,de:Osterreichische-landwirtschaft",,Germany,"Pasteurisierte _Magermilch_, pasteurisierter _Rahm_, 1% Speisesalz",,Dairies,http://en.openfoodfacts.org/images/products/764/010/109/2547/front.8.400.jpg,430.0,4.5,2.9,3.0,3.0,,13.0,1.0,0.393700787,
http://world-en.openfoodfacts.org/product/7893333289210/clube-social-original-nabisco,Clube Social Original,26g,pacote com 3 biscoitos,"Nabisco,Kraft Foods",pt:Biscoito-salgado,,,Brazil,"farinha de trigo enriquecida com ferro e ácido fólico, gordura vegetal hidrogenada, açúcar, açúcar invertido, sal, fermentos químicos (fosfato monocálcico, bicarbonato de sódio, bicarbonato de amônio)",26g,pt:Biscoito-salgado,http://en.openfoodfacts.org/images/products/789/333/328/9210/front.6.400.jpg,1950.0,18.5,5.38,65.4,8.08,2.31,8.46,1.89,0.742,
http://world-en.openfoodfacts.org/product/7893333317746/clube-social-integral-nabisco,Clube Social Integral,26g,pacote com 3 biscoitos,"Nabisco,Kraft Foods",pt:Biscoito-salgado,,,Brazil,"farinha de trigo enriquecida com ferro e ácido fólico, gordura vegetal hidrogenada, farinha de trigo integral, açúcar, açúcar invertido, sal, fermentos químicos (fosfato monocálcico, bicarbonato de sódio, bicarbonato de amônio)",26g,pt:Biscoito-salgado,http://en.openfoodfacts.org/images/products/789/333/331/7746/front.4.400.jpg,1890.0,16.9,5.0,65.4,9.23,3.08,8.85,1.98,0.781,
http://world-en.openfoodfacts.org/product/7894321221427/quaker-cereal-mix-iogurte-com-frutas-vermelhas,Quaker Cereal Mix Iogurte com Frutas Vermelhas,150g,Caixa com 5 Sachês,"Quaker,Pepsico",pt:Cereal-matinal-de-aveia,,,Brazil,"aveia em flocos, açúcar, flocos de arroz, preparado de frutas vermelhas (polpa de maçã, polpa de morango, polpa de framboesa, açúcar invertido, farinha de arroz, amido modificado, aromatizante, acidulante ácido cítrico, estabilizante goma xantana, corante natural carmim), iogurte em pó, aromatizantes, corante natural carmim, estabilizantes (goma guar, carboximetilcelulose sódica)",30g,pt:Cereal-matinal-de-aveia,http://en.openfoodfacts.org/images/products/789/432/122/1427/front.4.400.jpg,1520.0,5.33,1.0,70.0,19.3,76.7,10.3,0.0703,0.0277,
http://world-en.openfoodfacts.org/product/8000066095127/lentilles-cuisinees-agatos,Lentilles cuisinées,800 g (530 g net égoutté),"Boîte,Conserve,Couvercle,Ouverture facile,Acier 40 (FE)",Agatos,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Canned foods,Cereals and potatoes,Legumes and their products,Vegetables based foods,Canned plant-based foods,Legumes,Seeds,Canned vegetables,Legume seeds,Meals,Pulses,Lentils,Prepared vegetables,Canned meals,Prepared lentils",fr:Produit-en-ue,Banque alimentaire,France,"lentilles (66,3 %), eau (33 %), sel.  ",,Plant-based foods and beverages,http://en.openfoodfacts.org/images/products/800/006/609/5127/front.8.400.jpg,301.0,0.4,0.0,7.5,0.0,,6.3,0.2794,0.11,
http://world-en.openfoodfacts.org/product/8000070039155/espresso-crema-e-gusto-lavazza,Espresso Crema e Gusto,125g,"Cartone,Cialde,PAP 21",Lavazza,it:Caffe,,,Italy,Caffè,30 ml,it:Caffe,http://en.openfoodfacts.org/images/products/800/007/003/9155/front.8.400.jpg,83.0,0.0,,2.9,,,0.5,,,
http://world-en.openfoodfacts.org/product/8000320996863/provvista-sugo-con-basilico-cirio,Provvista Sugo con Basilico,700 g,70 GL,Cirio,"Groceries,Sauces,Tomato sauces",,Kaufland,"Germany,Switzerland","Tomatenstücke 73%, Tomatenmark, Zwiebeln, Salz, Zucker, Basilikum 0,7%, Säuerungsmittel: Citronensäure",,Groceries,http://en.openfoodfacts.org/images/products/800/032/099/6863/front.7.400.jpg,171.0,0.3,0.0,6.6,5.1,1.8,1.5,0.93,0.366141732,
http://world-en.openfoodfacts.org/product/8000430132267/mozzarella-20-mini-13-5-mg-galbani,"Mozzarella 20 Mini (13,5% MG)",285 g (150 g net égoutté),"Frais,Sachet plastique,Plastique 07,Doypack,frais",Galbani,"Fresh foods,Dairies,Cheeses,Cow Cheeses,Italian cheeses,Pasteurized cheeses,Industrial cheese,Mozzarella,Stretched-curd cheeses",Vegetarian,"Banque alimentaire,Irma.dk","Denmark,France,Switzerland","Lait demi-écrémé pasteurisé, sel , présure, correcteur d'acidité : acide citrique.",,Fresh foods,http://en.openfoodfacts.org/images/products/800/043/013/2267/front.5.400.jpg,969.0,17.0,12.0,1.0,0.5,,19.0,0.75,0.295275591,
http://world-en.openfoodfacts.org/product/8001585001071/mix-milk-balconi,Mix Milk,350 g e,"Plastique,Sachet,05,PP,Polypropylène,?",Balconi,"Sugary snacks,Biscuits and cakes,Desserts,Cakes,Chocolate cakes",Kosher,,France,"Sucre; Graisses végétales (palme , palmiste, coco, tournesol en proportion variable); Sirop de glucose-fructose; Farine de BLÉ (10.5%); UFS frais; LAIT en poudre (6,1%); LAIT écrémé (5.5%); LAIT (3.6%); Cacao maigre en poudre (3%); LAIT écrémé en poudre (2.5%); Chocolat extra (1.6%) (sucre, pâte de cacao, beurre de cacao, émulsi?ant : lécithine de SOJA; arômes);  Protéines de LAIT; Arômes; Émulsi?ants: Mono- et diglycérides dacides gras, Lécithine de SOJA; Poudres à lever: Carbonates d'ammonium. Carbonates de sodium, r- Diphosphates; Sel. ",35 g,Sugary snacks,http://en.openfoodfacts.org/images/products/800/158/500/1071/front.8.400.jpg,1820.0,21.9,16.6,52.9,39.4,0.0,5.8,0.35,0.137795276,
http://world-en.openfoodfacts.org/product/8001868000838/parmigiano-reggiano-aop-rape-bio-28-4-mg-50-g-castelli,"Parmigiano Reggiano AOP râpé Bio (28,4% MG) - 50 g - Castelli",50 g,"sous atmosphère protectrice,Sachet plastique,Frais,Plastique 01 (PET),Plastique 01,Plastique 04 (PE-LD),Plastique 04",Castelli,"Fresh foods,Dairies,Labeled products,Cheeses,Cow Cheeses,AOC Products,Unpasteurised cheeses,fr:Fromages labéllisés,AOC cheeses,Italian cheeses,Grated cheese,Parmigiano-Reggiano,fr:Fromages-bio","Organic,EU Organic,fr:AB Agriculture Biologique",Cabas Bio,France,"Lait cru de vache issu de l'agriculture biologique, sel, présure.",,Fresh foods,http://en.openfoodfacts.org/images/products/800/186/800/0838/front.6.400.jpg,1682.0,28.4,20.0,0.0,0.0,0.0,32.0,1.6,0.62992126,
http://world-en.openfoodfacts.org/product/8001868007080/gran-di-vittorio,Gran di Vittorio,100 g,"Film plastique,07,Point vert,Frais,Atmosphère protectrice",Di Vittorio,"Dairies,Cheeses",,,France,"_lait_ de vache cru thermisé et pasteurisé, sel, présure, conservateur (lysozyme d'_oeuf_)",,Dairies,http://en.openfoodfacts.org/images/products/800/186/800/7080/front.10.400.jpg,1600.0,29.0,19.6,0.0,0.0,,31.0,1.5,0.590551181,
http://world-en.openfoodfacts.org/product/8002270266553/sanpellegrino-pompelmo,sanpellegrino pompelmo,330ml,canette 330 ml,sanpellegrino,"Beverages,Carbonated drinks,Sodas,Sugared beverages",Green Dot,Monoprix,France,jus de pamplemousse à base de concentré (16%) - sucre - gaz carbonique - extrait de pamplemousse - arôme naturel - acidifiant - acide citrique - ,,Beverages,http://en.openfoodfacts.org/images/products/800/227/026/6553/front.7.400.jpg,224.0,0.0,0.0,12.4,12.1,0.0,0.0,0.0,0.0,
http://world-en.openfoodfacts.org/product/8002554003348/mozzarella-17-mg-210-g-nuova-castelli,Mozzarella (17% MG) - 210 g - Nuova Castelli,210 g (125 g net égoutté),"Frais,Sachet plastique,Plastique 04 (PE-LD),Plastique 04,Plastique 07 (PA),Plastique 07",Nuova Castelli,"Fresh foods,Dairies,Cheeses,Cow Cheeses,Italian cheeses,Pasteurized cheeses,Industrial cheese,Mozzarella,Stretched-curd cheeses","Green Dot,fr:Eco-emballages",Auchan,France,"Lait pasteurisé de vache, sel, correcteur d'acidité : acide citrique.",,Fresh foods,http://en.openfoodfacts.org/images/products/800/255/400/3348/front.9.400.jpg,952.0,17.0,,1.0,,,18.0,,,
http://world-en.openfoodfacts.org/product/80025863/pomito-tomatenfruchtfleisch-in-stucken,Pomito Tomatenfruchtfleisch in Stücken,500 g,"Tetra Pak,84 C/PAP,tetra pak",Pomito,"Plant-based foods and beverages,Plant-based foods,Fresh foods,Fruits and vegetables based foods,Fresh plant-based foods,Vegetables based foods,Fresh vegetables,Tomatoes and tomato products,Tomatoes","FSC,FSC-C020428,de:Carbon-trust",,Germany,Tomaten,,Plant-based foods and beverages,http://en.openfoodfacts.org/images/products/80025863/front.9.400.jpg,83.0,0.2,0.0,3.0,3.0,0.9,1.0,0.1,0.039370079,
http://world-en.openfoodfacts.org/product/8003566001001/bio-parmigiano-reggiano-montanari-gruzza,Bio Parmigiano Reggiano,50 g,"7 O,Kunststoff",Montanari & Gruzza,"Dairies,Cheeses,Italian cheeses,Grated cheese,Parmigiano-Reggiano","Organic,EU Organic,PDO,IT-BIO-009",Erdi,Germany,"Bio-Milch, Steinsalz, Tierisches Lab",,Dairies,http://en.openfoodfacts.org/images/products/800/356/600/1001/front.3.400.jpg,1633.0,28.0,19.0,0.0,0.0,,33.0,1.6,0.62992126,
http://world-en.openfoodfacts.org/product/8004690172803/108-fusilli-corti-bucati-la-molisana,108 Fusilli corti bucati ,500 g,"Sachet plastique,Plastique 05 (PP)",La Molisana,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas,Dry pasta",,,France,Semoule de _blé_ dur.,85 g,Plant-based foods and beverages,http://en.openfoodfacts.org/images/products/800/469/017/2803/front.14.400.jpg,1489.0,1.0,0.3,70.0,4.0,3.0,14.0,0.02,0.007874016,
http://world-en.openfoodfacts.org/product/8005110513053/sugo-pomodoro-e-basilico-mutti,Sugo Pomodoro e Basilico,280 g,"Bocal,Verre 70 (GL),Film plastique,Conserve",Mutti,"Groceries,Canned foods,Sauces,Pasta sauces,Tomato sauces,Pizza sauces,fr:Sauces tomates au basilic",,,France,"Tomates pelées découpées en rondelles (80 %), concentré de tomate, huile de grains de tournesol, sucre, basilic (1 %), oignons, céleri, sel, arômes naturels.",,Groceries,http://en.openfoodfacts.org/images/products/800/511/051/3053/front.7.400.jpg,257.0,3.4,,6.2,,,1.4,,,
http://world-en.openfoodfacts.org/product/8005840003893/ricotta-e-miele-sammontana,Ricotta e miele,500 g,"PP5,PE+PET,PS6",Sammontana,fr:Gelati,,Auchan,Italy,"Acqua - _Latte_ scremato reidratato - _Ricotta_ (15%) - Sciroppo di glucosio - Destrosio - Olio di cocco - Zucchero - Siero di _latte_ scremato parzialmente delattosato in polvere - Miele (1,8%) - _Panna_ fresca pastorizzata - Pan di spagna (1%)(Farina di _frumento_, Zucchero, Fecola di patate, _Uova_ in polvere, _Latte_ scremato in polvere, Emulsionante: mono e digliceridi degli acidi grassi, Stabilizzante: sorbitolo, Agente lievitante: carbonato acido di ammonio, Aromi naturali) - Emulsionante: mono e digliceridi degli acid grassi - Stabilizzanti: alginato di sodio, farina di semi di carrube - Gelificante: pectina amidata - Sale - Aroma naturale - Estratto di malto da _orzo_ - Estratto di cartamo.",62.5,fr:Gelati,http://en.openfoodfacts.org/images/products/800/584/000/3893/front.9.400.jpg,838.0,8.8,7.6,27.0,24.0,,3.1,0.230124,0.0906,
http://world-en.openfoodfacts.org/product/8005840003909/affogato-al-caffe-sammontana,Affogato al caffè,500 g,"PP5,PE+PET,PS6",Sammontana,fr:Gelati,,Auchan,Italy,"_Latte_ scremato reidratato - Siero di _latte_ scremato parzialmente delattosato reidratato - Sciroppo di glucosio - Zucchero - Olio di cocco - Cioccolato al caffè (1,4%)(Zucchero, Pasta di cacao, Burro di cacao, Caffè (7%), Emulsionante: lecitina di _soia_, Aromi) - Caffè solubile (0,8%) - Emulsionante: mono e digliceridi degli acidi grassi - Colorante: caramello semplice - Stabilizzanti: alginato di sodio, farina di semi di carrube - Gelificante: pectina amidata - Olio di semi di girasole - Aroma naturale di caffè.",,fr:Gelati,http://en.openfoodfacts.org/images/products/800/584/000/3909/front.8.400.jpg,855.0,9.1,,27.6,,,2.7,,,
http://world-en.openfoodfacts.org/product/8005840004197/yogurt-sammontana,Yogurt,500 g,"PP5,PS6,PE+PET",sammontana,fr:Gelati,,Auchan,Italy,"_Latte_ scremato reidratato, _yogurt_ intero (40%), zucchero, sciroppo di glucosio, _burro_, emulsionante : mono e digliceridi degli acidi grassi, stabilizzanti : alginate di sodio, farina du semi di carube.",62.5,fr:Gelati,http://en.openfoodfacts.org/images/products/800/584/000/4197/front.8.400.jpg,682.0,5.1,3.5,25.0,23.0,,4.0,0.189992,0.0748,
http://world-en.openfoodfacts.org/product/8007303205059/linguine-antica-pasteria,Linguine,500 g,"Frais,Sachet plastique,Plastique 7,Sous atmosphère protectrice",Antica Pasteria,"Plant-based foods and beverages,Plant-based foods,Fresh foods,Cereals and potatoes,Cereals and their products,Pastas,Fresh pasta,fr:Linguine-frais","Green Dot,fr:Eco-emballages",,France,"Semoule de _blé_ dur, _ufs_ (22 %) de poules élevées en plein air.",,Plant-based foods and beverages,http://en.openfoodfacts.org/images/products/800/730/320/5059/front.20.400.jpg,1176.0,3.3,,50.7,,,11.3,,,
http://world-en.openfoodfacts.org/product/8007512001046/grated-cheese-casa-emilia,Grated cheese,80 g,5 PP,Casa Emilia,"Dairies,Cheeses,de:Hartkase",,,Germany,"_Milch_, Salz, Lab, Konservierungsstoff: Lysozym (aus _Ei_)",,Dairies,http://en.openfoodfacts.org/images/products/800/751/200/1046/front.9.400.jpg,1932.0,31.7,20.2,2.0,1.8,0.4,52.2,4.0,1.57480315,
http://world-en.openfoodfacts.org/product/8009149000126/polenta-istantanea-molino-peila,Polenta Istantanea,500 g,Plastique fin 3g,Molino peila,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Cereal semolinas,Corn semolinas,Corn semolinas for polenta",,Grand Frais,France,Semoule de maïs.,,Plant-based foods and beverages,http://en.openfoodfacts.org/images/products/800/914/900/0126/front.12.400.jpg,1473.0,1.5,0.32,77.4,0.82,1.9,6.3,0.0002,7.87e-05,
http://world-en.openfoodfacts.org/product/8009280002157/torinesi-gourmet-valledoro,Torinesi Gourmet,350 g,"Sachet,Plastique,6 sachets fraîcheur",Valledoro,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads,Breadsticks",,Marché local,France,"_farine de blé tendre_, huile d'olive vierge extra (5%), levure, sel iodé, _farine d'orge maltée_, dextrose.",60 g,Plant-based foods and beverages,http://en.openfoodfacts.org/images/products/800/928/000/2157/front.6.400.jpg,1702.0,7.0,2.5,72.0,3.8,4.0,11.0,2.25,0.885826772,
http://world-en.openfoodfacts.org/product/8009280006957/zulu-gressins-croquants-valledoro,Zulù - Gressins croquants,120 g,"Carton,Boîte,Plastique,21,8",Valledoro,"Sugary snacks,Biscuits and cakes,Biscuits,Chocolate biscuits,fr:Biscuits secs,Milk chocolate biscuits,fr:Gressins-sucres",Made in Italy,Auchan,France,"Chocolat extra fin au lait 50 % (sucre, beurre de cacao, _lait_ en poudre entier, pâte de cacao, émulsifiant : lécithine de _soja_, arôme naturel de vanille. Cacao 33,6 % min.), farine de _blé_, huile de tournesol, farine d'_orge_ malté, sucre.",24 g,Sugary snacks,http://en.openfoodfacts.org/images/products/800/928/000/6957/front.17.400.jpg,2037.0,23.5,14.0,58.5,25.5,2.5,9.0,1.3,0.511811024,
http://world-en.openfoodfacts.org/product/8009303037630/coquillettes-138-l-italiana,Coquillettes 138,500 g,"Sachet plastique,Plastique 05 (PP)",L'Italiana,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas,Dry pasta,fr:Coquillettes,fr:Coquillettes au blé dur","Green Dot,fr:Eco-emballages,fr:Produit-d-italie",Banque alimentaire,France,Semoule de blé dur.,,Plant-based foods and beverages,http://en.openfoodfacts.org/images/products/800/930/303/7630/front.9.400.jpg,1487.0,1.5,0.3,72.2,1.0,,12.0,0.005,0.001968504,
http://world-en.openfoodfacts.org/product/8009303039283/macaroni-124-l-italiana,Macaroni 124,500 g,"Sachet plastique,Plastique 05 (PP)",L'Italiana,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas,Dry pasta,fr:Aide-alimentaire,fr:Macaroni","Green Dot,fr:Eco-emballages,fr:Produit-d-italie",Banque alimentaire,France,"Semoule de _blé_ dur, eau.",,Plant-based foods and beverages,http://en.openfoodfacts.org/images/products/800/930/303/9283/front.5.400.jpg,1521.0,2.0,0.5,71.7,3.5,3.0,12.0,0.01,0.003937008,
http://world-en.openfoodfacts.org/product/8009310000368/il-latte-della-centrale-parzialmente-scremato-centrale-latte-di-torino,Il latte della Centrale parzialmente scremato,1000 ml,"poliaccoppiato,tetra pak,C/PAP 84","centrale latte di Torino,Centrale del Latte di Torino & C. SpA Via Filadelfia 220 10137 Torino TO Italy,Piemonte","Dairies,Milks",,,Italy,Latte parzialmente scremato omogenizzato UHT a lunga conservazione ,,Dairies,http://en.openfoodfacts.org/images/products/800/931/000/0368/front.8.400.jpg,198.0,1.55,,5.0,,,3.3,,,
http://world-en.openfoodfacts.org/product/8009940000431/chifferini-lisci-italpasta,Chifferini lisci ,500 g,"Sachet plastique,Plastique 05 (PP)",Italpasta,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas,Dry pasta,fr:Chifferini-lisci","Green Dot,Made in Italy,fr:Eco-emballages",Auchan,France,Semoule de _blé_ dur de qualité supérieure.,,Plant-based foods and beverages,http://en.openfoodfacts.org/images/products/800/994/000/0431/front.8.400.jpg,1472.0,1.0,,71.0,,,12.0,,,
http://world-en.openfoodfacts.org/product/8009940060046/pasta-di-semola-di-grano-duro-spaghetti-5-cavalieri,Pasta di semola di grano duro (Spaghetti 5) ,500 g,"Sachet plastique,Plastique 05 (PP)",Cavalieri,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas,Dry pasta,Spaghetti,fr:Spaghettis au blé dur,fr:Aide-alimentaire","Green Dot,Made in Italy,fr:Aide-ue,fr:Eco-emballages",Banque alimentaire,France,Semoule de blé dur de qualité supérieure.,,Plant-based foods and beverages,http://en.openfoodfacts.org/images/products/800/994/006/0046/front.6.400.jpg,1476.0,1.1,0.1,71.0,3.5,3.0,12.0,0.01,0.003937008,
http://world-en.openfoodfacts.org/product/8015794000121/croccantelli-al-gusto-d-aglio-milano-bruschette,Croccantelli Al gusto d'aglio,200 g,"Sachet,Plastique,PP 05",Milano bruschette,fr:Croccatelli,"Green Dot,fr:Tidyman-wastebasket",,France,"_farine de blé tendre _, huile d'olive 14%, sel, levain, arômes naturels à l'ail",,fr:Croccatelli,http://en.openfoodfacts.org/images/products/801/579/400/0121/front.5.400.jpg,484.0,14.1,2.3,74.2,1.7,5.0,11.7,2.5,0.984251969,
http://world-en.openfoodfacts.org/product/8019428008071/boisson-riz-17-noisette-cacao-delice-vegetal,Boisson Riz 17 % Noisette Cacao,1 L e,"Brique,Carton,C/PAP,84,HDPE,2",délice végétal,"Plant-based foods and beverages,Beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Plant-based beverages,Milk substitute,Plant milks,Cereal milks,Cocoa rice milks,Non-sugared beverages,Rice milks,fr:Laits-de-riz-a-la-noisette-et-au-cacao","Organic,Vegetarian,EU Organic,FSC,Gluten-free,Kosher,Vegan,FSC-C014047,FSC Mix,Green Dot,IT-BIO-006,fr:100% végétale,fr:AB Agriculture Biologique,fr:Icea",,France,"Eau, riz italien (17%), crème de _noisette_ (3%), cacao maigre (2%), jus de pomme concentré, huile de graines linoléiques de tournesol désodorisée après la pression à froid, sel marin. Épaississant : carraghénanes (extrait d'algues marines).",200 mL,Beverages,http://en.openfoodfacts.org/images/products/801/942/800/8071/front.12.400.jpg,379.0,2.9,0.5,14.0,7.0,1.0,1.1,0.07,0.027559055,
http://world-en.openfoodfacts.org/product/8076800035988/fusilli-n-98-barilla,Fusilli nº 98,5 kg,"Plastica,LDPE4",Barilla,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas",it:Speciale-ristorazione,,Italy,"Semola di grano duro, acqua.",85 g,Plant-based foods and beverages,http://en.openfoodfacts.org/images/products/807/680/003/5988/front.8.400.jpg,1511.0,1.5,0.3,72.2,3.5,3.0,12.0,0.0127,0.005,
http://world-en.openfoodfacts.org/product/8076808060654/barilla,,500 g,"Boîte,Carton,100,Artikel,boîte,packung",Barilla,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas,Dry pasta,fr:Farfalles",fr:N-1-in-italia,"Carrefour,Franprix","France,Switzerland",,85 g = Exemple d'une portion. Le paquet contient environ 6 portions.,Plant-based foods and beverages,http://en.openfoodfacts.org/images/products/807/680/806/0654/front.21.400.jpg,1521.0,2.0,0.5,71.7,3.5,3.0,12.0,0.013,0.00511811,
http://world-en.openfoodfacts.org/product/8076808150072/spaghettoni-n-7-barilla,Spaghettoni n.7 Barilla,500 g,"fr:Boîte,fr:Carton 100 % recyclable,fr:paquet,fr:boîte en carton,fr:boîte,fr:karton,en:Green dot",Barilla,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas,Dry pasta,fr:Spaghettoni","fr:Carton-100-recyclable,fr:N-1-in-italia","Auchan,Franprix,?? ?as???p?????","Belgium,France,Greece,Spain,Switzerland","Semoule de _blé_ dur, eau.","85 g, Exemple d'une portion. Le paquet contient environ 6 portions.",Plant-based foods and beverages,http://en.openfoodfacts.org/images/products/807/680/815/0072/front.15.400.jpg,1521.0,2.0,0.5,70.9,3.5,3.0,12.8,0.013,0.00511811,
http://world-en.openfoodfacts.org/product/8076809523509/linguine-genovesi-barilla,Linguine Genovesi,500 g,"Boîte,Carton 21 (PAP),boîte",Barilla,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas,Dry pasta,fr:Linguine","Green Dot,fr:Eco-emballages,fr:Importe-d-italie,fr:La-collezione-d-italia",Franprix,France,"Semoule de _blé_ dur, eau.",,Plant-based foods and beverages,http://en.openfoodfacts.org/images/products/807/680/952/3509/front.6.400.jpg,1521.0,2.0,0.5,71.2,3.5,3.0,12.5,0.013,0.00511811,
http://world-en.openfoodfacts.org/product/8076809532440/farfalle-integrale-ble-complet-barilla,Farfalle Integrale Blé Complet,500 g,"Boîte,Carton,100 % recyclable,boîte",Barilla,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas,Dry pasta,fr:Farfalles,fr:Farfalles-completes,fr:Pates-seches-completes","fr:Importe-d-italie,fr:N-1-in-italia,fr:Source-de-fibres-naturelles",Super U,"France,Switzerland","100 % semoule complète de _blé_ dur, eau.",85 g = exemple d'une ration,Plant-based foods and beverages,http://en.openfoodfacts.org/images/products/807/680/953/2440/front.6.400.jpg,1487.0,2.5,0.5,66.7,3.5,6.0,12.5,0.00762,0.003,
http://world-en.openfoodfacts.org/product/8076809534390/capellini-n-1-lot-x-3-barilla,Capellini n.1 (Lot x 3),3 x 500 g,"Boîte,Carton 100 % recyclable,Film plastique",Barilla,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas,Dry pasta,fr:Capellini","fr:Carton-100-recyclable,fr:N-1-in-italia",Carrefour,France,"Semoule de _blé_ dur, eau.",,Plant-based foods and beverages,http://en.openfoodfacts.org/images/products/807/680/953/4390/front.19.400.jpg,1511.0,1.5,0.3,71.7,3.5,3.0,12.5,0.00508,0.002,
http://world-en.openfoodfacts.org/product/8076809535748/farfalle-n-65-barilla,"Farfalle, n.65",1 kg,"Boîte,Carton,100 % recyclable",Barilla,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas,Dry pasta,Wheat pasta,Durum wheat pasta,es:Farfalle de trigo duro,fr:Farfalles",,Monoprix,France,"Semoule de _blé_ dur, eau.",85 g = exemple d'une portion. Le paquet contient environ 12 portions,Plant-based foods and beverages,http://en.openfoodfacts.org/images/products/807/680/953/5748/front.11.400.jpg,1521.0,2.0,0.5,71.2,3.5,3.0,12.5,0.013,0.00511811,
http://world-en.openfoodfacts.org/product/8076809536080/farfalle-n-65-lot-x-3-barilla,Farfalle n. 65 (Lot x 3),3 x 500 g,"Boîte,Carton,100 % recyclable,Film plastique",Barilla,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas,Dry pasta,fr:Farfalles",fr:N-1-in-italia,Intermarché,France,"Semoule de _blé_ dur, eau.",85 g = exemple d'une portion. Le paquet contient environ 6 portions,Plant-based foods and beverages,http://en.openfoodfacts.org/images/products/807/680/953/6080/front.12.400.jpg,1521.0,2.0,0.5,71.7,3.5,3.0,12.0,0.013,0.00511811,
http://world-en.openfoodfacts.org/product/8076809537711/trofie-liguri-barilla,Trofie Liguri,500 g,"en:Boîte,en:Carton,en:boîte,en:PAP 21,en:Green dot,fr:Emballage carton,de:Verpackung Karton,fr:Recyclage carton,de:Entsorgung Altpapier","Barilla,La Collezione d'Italia","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas,Dry pasta",fr:Importe-d-italie,"Carrefour,Franprix",France,"Semoule de _blé_ dur, eau. ",85 g,Plant-based foods and beverages,http://en.openfoodfacts.org/images/products/807/680/953/7711/front.5.400.jpg,1521.0,2.0,0.5,71.2,3.5,3.0,12.5,0.00508,0.002,
http://world-en.openfoodfacts.org/product/8076809542180/pipette-rigate-n-86-petite-pipe-rigate-barilla,Pipette Rigate n. 86 (Petite Pipe Rigate),500 g,"Boîte,Carton,100 % recyclable",Barilla,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas,Dry pasta","New,fr:N-1-in-italia",,France,"Semoule de _blé_ dur, eau.",,Plant-based foods and beverages,http://en.openfoodfacts.org/images/products/807/680/954/2180/front.10.400.jpg,1511.0,1.5,0.3,72.2,3.5,3.0,12.0,0.00508,0.002,
